,Unnamed: 0,n,token,lemma,pos
21395,21395,42,ἡγεῖσθαι,ἡγέομαι,v--pne---
21396,21396,43,κελεύωμεν,κελεύω,v1ppsa---
21397,21397,44,",",",",u--------
21398,21398,45,οἳ,ὅς,p-p---mn-
21399,21399,46,εἴσονται,οἶδα,v3pfim---
21400,21400,47,ὅτι,ὅτι2,c--------
21401,21401,48,",",",",u--------
21402,21402,49,ἤν,ἐάν,c--------
21403,21403,50,τι,τι,d--------
21404,21404,51,περὶ,περί,r--------
21405,21405,52,ἡμᾶς,ἐγώ,p1p---ma-
21406,21406,53,ἁμαρτάνωσι,ἁμαρτάνω,v3ppsa---
21407,21407,54,",",",",u--------
21408,21408,55,περὶ,περί,r--------
21409,21409,56,τὰς,ὁ,l-p---fa-
21410,21410,57,ἑαυτῶν,ἑαυτοῦ,p-p---mg-
21411,21411,58,ψυχὰς,ψυχή,n-p---fa-
21412,21412,59,καὶ,καί,c--------
21413,21413,60,σώματα,σῶμα,n-p---na-
21414,21414,61,ἁμαρτήσονται,ἁμαρτάνω,v3ppie---
21415,21415,62,.,.,u--------
21416,21416,1,τὰ,ὁ,l-p---na-
21417,21417,2,δὲ,δέ,g--------
21418,21418,3,ἐπιτήδεια,ἐπιτήδειος,a-p---na-
21419,21419,4,πότερον,πότερος,a-s---na-
21420,21420,5,ὠνεῖσθαι,ὠνέομαι,v--pne---
21421,21421,6,κρεῖττον,κρείσσων,a-s---nnc
21422,21422,7,ἐκ,ἐκ,r--------
21423,21423,8,τῆς,ὁ,l-s---fg-
21424,21424,9,ἀγορᾶς,ἀγορά,n-s---fg-
21425,21425,10,ἧς,ὅς,a-s---fg-
21426,21426,11,οὗτοι,οὗτος,p-p---mn-
21427,21427,12,παρεῖχον,παρέχω,v3piia---
21428,21428,13,μικρὰ,μικρός,a-p---na-
21429,21429,14,μέτρα,μέτρον,n-p---na-
21430,21430,15,πολλοῦ,πολύς,a-s---mg-
21431,21431,16,ἀργυρίου,ἀργύριον,n-s---ng-
21432,21432,17,",",",",u--------
21433,21433,18,μηδὲ,μηδέ,c--------
21434,21434,19,τοῦτο,οὗτος,p-s---nn-
21435,21435,20,ἔτι,ἔτι,d--------
21436,21436,21,ἔχοντας,ἔχω,v-pppama-
21437,21437,22,",",",",u--------
21438,21438,23,ἢ,τίη,d--------
21439,21439,24,αὐτοὺς,αὐτός,p-p---ma-
21440,21440,25,λαμβάνειν,λαμβάνω,v--pna---
21441,21441,26,ἤνπερ,ἐάν,c--------
21442,21442,27,κρατῶμεν,κρατέω,v1ppsa---
21443,21443,28,",",",",u--------
21444,21444,29,μέτρῳ,μέτρον,n-s---nd-
21445,21445,30,χρωμένους,χράω2,v-pppema-
21446,21446,31,ὁπόσῳ,ὁπόσος,a-s---nd-
21447,21447,32,ἂν,ἐάν,c--------
21448,21448,33,ἕκαστος,ἕκαστος,a-s---mn-
21449,21449,34,βούληται,βούλομαι,v3spse---
21450,21450,35,.,.,u--------
21451,21451,1,εἰ,εἰ,c--------
21452,21452,2,δὲ,δέ,g--------
21453,21453,3,ταῦτα,οὗτος,p-p---na-
21454,21454,4,μὲν,μέν,g--------
21455,21455,5,γιγνώσκετε,γιγνώσκω,v2ppma---
21456,21456,6,ὅτι,ὅτι2,c--------
21457,21457,7,κρείττονα,κρείσσων,a-s---mac
21458,21458,8,",",",",u--------
21459,21459,9,τοὺς,ὁ,l-p---ma-
21460,21460,10,δὲ,δέ,g--------
21461,21461,11,ποταμοὺς,ποταμός,n-p---ma-
21462,21462,12,ἄπορον,ἄπορος,a-s---ma-
21463,21463,13,νομίζετε,νομίζω,v2ppia---
21464,21464,14,εἶναι,εἰμί,v--pna---
21465,21465,15,καὶ,καί,d--------
21466,21466,16,μεγάλως,μέγας,d--------
21467,21467,17,ἡγεῖσθε,ἡγέομαι,v2ppme---
21468,21468,18,ἐξαπατηθῆναι,ἐξαπατάω,v--anp---
21469,21469,19,διαβάντες,διαβαίνω,v-papamn-
21470,21470,20,",",",",u--------
21471,21471,21,σκέψασθε,σκέπτομαι,v2pame---
21472,21472,22,εἰ,εἰ,c--------
21473,21473,23,ἄρα,ἄρα,g--------
21474,21474,24,τοῦτο,οὗτος,a-s---nn-
21475,21475,25,καὶ,καί,d--------
21476,21476,26,μωρότατον,μωρός,a-s---nas
21477,21477,27,πεποιήκασιν,ποιέω,v3pria---
21478,21478,28,οἱ,ὁ,l-p---mn-
21479,21479,29,βάρβαροι,βάρβαρος,n-p---mn-
21480,21480,30,.,.,u--------
21481,21481,31,πάντες,πᾶς,a-p---mn-
21482,21482,32,γὰρ,γάρ,g--------
21483,21483,33,ποταμοί,ποταμός,n-p---mn-
21484,21484,34,",",",",u--------
21485,21485,35,ἢν,ἐάν,c--------
21486,21486,36,καὶ,καί,d--------
21487,21487,37,πρόσω,πρόσω,d--------
21488,21488,38,τῶν,ὁ,l-p---fg-
21489,21489,39,πηγῶν,πηγή,n-p---fg-
21490,21490,40,ἄποροι,ἄπορος,a-p---fn-
21491,21491,41,ὦσι,εἰμί,v3ppsa---
21492,21492,42,",",",",u--------
21493,21493,43,προσιοῦσι,πρόσειμι,v3ppia---
21494,21494,44,πρὸς,πρός,r--------
21495,21495,45,τὰς,ὁ,l-p---fa-
21496,21496,46,πηγὰς,πηγή,n-p---fa-
21497,21497,47,διαβατοὶ,διαβατός,a-p---mn-
21498,21498,48,γίγνονται,γίγνομαι,v3ppie---
21499,21499,49,οὐδὲ,οὐδέ,c--------
21500,21500,50,τὸ,ὁ,l-s---nn-
21501,21501,51,γόνυ,γόνυ,n-s---nn-
21502,21502,52,βρέχοντες,βρέχω,v-pppamn-
21503,21503,53,.,.,u--------
21504,21504,1,εἰ,εἰ,c--------
21505,21505,2,δὲ,δέ,g--------
21506,21506,3,μήθʼ,μήτε,d--------
21507,21507,4,οἱ,ὁ,l-p---mn-
21508,21508,5,ποταμοὶ,ποταμός,n-p---mn-
21509,21509,6,διήσουσιν,διΐημι,v3ppia---
21510,21510,7,ἡγεμών,ἡγεμών,n-s---mn-
21511,21511,8,τε,τε,g--------
21512,21512,9,μηδεὶς,μηδείς,a-s---mn-
21513,21513,10,ἡμῖν,ἡμεῖς,p-p---md-
21514,21514,11,φανεῖται,φαίνω,v3sfim---
21515,21515,12,",",",",u--------
21516,21516,13,οὐδʼ,οὐδέ,l-s---mn-
21517,21517,14,ὣς,ὅς,c--------
21518,21518,15,ἡμῖν,ἐγώ,p1p---md-
21519,21519,16,γε,γε,g--------
21520,21520,17,ἀθυμητέον,ἀθυμέω,a-s---nn-
21521,21521,18,.,.,u--------
21522,21522,19,ἐπιστάμεθα,ἐφίστημι,v1ppie---
21523,21523,20,γὰρ,γάρ,g--------
21524,21524,21,Μυσούς,Μυσός,n-p---ma-
21525,21525,22,",",",",u--------
21526,21526,23,οὓς,ὅς2,p-p---ma-
21527,21527,24,οὐκ,οὐ,d--------
21528,21528,25,ἂν,ἄν,g--------
21529,21529,26,ἡμῶν,ἐγώ,p1p---mg-
21530,21530,27,φαίημεν,φημί,v1paip---
21531,21531,28,βελτίους,βελτίων,a-p---mnc
21532,21532,29,εἶναι,εἰμί,v--pna---
21533,21533,30,",",",",u--------
21534,21534,31,ὅτι,ὅτι2,c--------
21535,21535,32,βασιλέως,βασιλεύς,n-s---mg-
21536,21536,33,ἄκοντος,ἄκων,v-sppamg-
21537,21537,34,ἐν,ἐν,r--------
21538,21538,35,βασιλέως,βασιλεύς,n-s---mg-
21539,21539,36,χώρᾳ,χώρα,n-s---fd-
21540,21540,37,πολλάς,πολύς,a-p---fa-
21541,21541,38,τε,τε,g--------
21542,21542,39,καὶ,καί,d--------
21543,21543,40,εὐδαίμονας,εὐδαίμων,a-p---ma-
21544,21544,41,καὶ,καί,d--------
21545,21545,42,μεγάλας,μέγας,a-p---fa-
21546,21546,43,πόλεις,πόλις,n-p---fa-
21547,21547,44,οἰκοῦσιν,οἰκέω,v-pppamd-
21548,21548,45,",",",",u--------
21549,21549,46,ἐπιστάμεθα,ἐφίστημι,v1ppie---
21550,21550,47,δὲ,δέ,g--------
21551,21551,48,Πισίδας,Πισίδαι,n-s---mn-
21552,21552,49,ὡσαύτως,ὡσαύτως,d--------
21553,21553,50,",",",",u--------
21554,21554,51,Λυκάονας,Λυκαονία,n-p---ma-
21555,21555,52,δὲ,δέ,g--------
21556,21556,53,καὶ,καί,d--------
21557,21557,54,αὐτοὶ,αὐτός,a-p---mn-
21558,21558,55,εἴδομεν,ὁράω,v1paia---
21559,21559,56,ὅτι,ὅτι2,c--------
21560,21560,57,ἐν,ἐν,r--------
21561,21561,58,τοῖς,ὁ,l-p---nd-
21562,21562,59,πεδίοις,πεδίον,n-p---nd-
21563,21563,60,τὰ,ὁ,l-p---na-
21564,21564,61,ἐρυμνὰ,ἐρυμνός,a-p---na-
21565,21565,62,καταλαβόντες,καταλαμβάνω,v-papamn-
21566,21566,63,τὴν,ὁ,l-s---fa-
21567,21567,64,τούτων,οὗτος,p-p---ng-
21568,21568,65,χώραν,χώρα,n-s---fa-
21569,21569,66,καρποῦνται,καρπόω,v3ppie---
21570,21570,67,·,·,u--------
21571,21571,1,καὶ,καί,d--------
21572,21572,2,ἡμᾶς,ἡμεῖς,p-p---ma-
21573,21573,3,δʼ,δέ,g--------
21574,21574,4,ἂν,ἄν,g--------
21575,21575,5,ἔφην,φημί,v1siia---
21576,21576,6,ἔγωγε,ἐγώ,p-s---mn-
21577,21577,7,χρῆναι,χρή,v--pna---
21578,21578,8,μήπω,μήπω,d--------
21579,21579,9,φανεροὺς,φανερός,a-p---ma-
21580,21580,10,εἶναι,εἰμί,v--pna---
21581,21581,11,οἴκαδε,οἴκαδε,d--------
21582,21582,12,ὡρμημένους,ὁρμάω,v-pppema-
21583,21583,13,",",",",u--------
21584,21584,14,ἀλλὰ,ἀλλά,c--------
21585,21585,15,κατασκευάζεσθαι,κατασκευάζω,v--pne---
21586,21586,16,ὡς,ὡς,c--------
21587,21587,17,αὐτοῦ,αὐτός,d--------
21588,21588,18,οἰκήσοντας,οἰκέω,v-pppama-
21589,21589,19,.,.,u--------
21590,21590,20,οἶδα,οἶδα,v1sria---
21591,21591,21,γὰρ,γάρ,g--------
21592,21592,22,ὅτι,ὅτι2,c--------
21593,21593,23,καὶ,καί,d--------
21594,21594,24,Μυσοῖς,Μυσός,n-p---md-
21595,21595,25,βασιλεὺς,βασιλεύς,n-s---mn-
21596,21596,26,πολλοὺς,πολύς,a-p---ma-
21597,21597,27,μὲν,μέν,g--------
21598,21598,28,ἡγεμόνας,ἡγεμών,n-p---ma-
21599,21599,29,ἂν,ἄν,g--------
21600,21600,30,δοίη,δίδωμι,v3saoa---
21601,21601,31,",",",",u--------
21602,21602,32,πολλοὺς,πολύς,a-p---ma-
21603,21603,33,δʼ,δέ,g--------
21604,21604,34,ἂν,ἄν,g--------
21605,21605,35,ὁμήρους,ὅμηρος,n-p---ma-
21606,21606,36,τοῦ,ὁ,l-s---mg-
21607,21607,37,ἀδόλως,ἄδολος,d--------
21608,21608,38,ἐκπέμψειν,ἐκπέμπω,v--fna---
21609,21609,39,",",",",u--------
21610,21610,40,καὶ,καί,d--------
21611,21611,41,ὁδοποιήσειέ,ὁδοποιέω,v3siia---
21612,21612,42,γʼ,γε,d--------
21613,21613,43,ἂν,ἄν,g--------
21614,21614,44,αὐτοῖς,αὐτός,p-p---md-
21615,21615,45,καὶ,καί,d--------
21616,21616,46,εἰ,εἰ,c--------
21617,21617,47,σὺν,σύν,r--------
21618,21618,48,τεθρίπποις,τέθριππος,a-p---fd-
21619,21619,49,βούλοιντο,βούλομαι,v3ppoe---
21620,21620,50,ἀπιέναι,ἀφίημι,v--pna---
21621,21621,51,.,.,u--------
21622,21622,52,καὶ,καί,d--------
21623,21623,53,ἡμῖν,ἡμεῖς,p-p---md-
21624,21624,54,γʼ,γε,d--------
21625,21625,55,ἂν,ἐάν,c--------
21626,21626,56,οἶδʼ,οἶδα,p1p---ma-
21627,21627,57,ὅτι,ὅτι2,c--------
21628,21628,58,τρισάσμενος,τρισάσμενος,v-sppemn-
21629,21629,59,ταῦτʼ,οὗτος,p-p---na-
21630,21630,60,ἐποίει,ποιέω,v3siia---
21631,21631,61,",",",",u--------
21632,21632,62,εἰ,εἰ,c--------
21633,21633,63,ἑώρα,ὁράω,v3siia---
21634,21634,64,ἡμᾶς,ἐγώ,p1p---ma-
21635,21635,65,μένειν,μένω,v--pna---
21636,21636,66,κατασκευαζομένους,κατασκευάζω,v-pppema-
21637,21637,67,.,.,u--------
21638,21638,1,ἀλλὰ,ἀλλά,c--------
21639,21639,2,γὰρ,γάρ,g--------
21640,21640,3,δέδοικα,δείδω,v1sria---
21641,21641,4,μή,μή,c--------
21642,21642,5,",",",",u--------
21643,21643,6,ἂν,ἐάν,c--------
21644,21644,7,ἅπαξ,ἅπαξ,d--------
21645,21645,8,μάθωμεν,μανθάνω,v1pasa---
21646,21646,9,ἀργοὶ,ἀργός2,a-p---mn-
21647,21647,10,ζῆν,ζήω,v--pna---
21648,21648,11,καὶ,καί,d--------
21649,21649,12,ἐν,ἐν,r--------
21650,21650,13,ἀφθόνοις,ἄφθονος,n-p---md-
21651,21651,14,βιοτεύειν,βιοτεύω,v--pna---
21652,21652,15,",",",",u--------
21653,21653,16,καὶ,καί,d--------
21654,21654,17,Μήδων,Μήδων,n-s---mn-
21655,21655,18,δὲ,δέ,g--------
21656,21656,19,καὶ,καί,d--------
21657,21657,20,Περσῶν,Πέρσης,n-p---mg-
21658,21658,21,καλαῖς,κήλη,n-p---fd-
21659,21659,22,καὶ,καί,d--------
21660,21660,23,μεγάλαις,μέγας,a-p---fd-
21661,21661,24,γυναιξὶ,γυνή,n-p---fd-
21662,21662,25,καὶ,καί,d--------
21663,21663,26,παρθένοις,παρθένος,n-p---fd-
21664,21664,27,ὁμιλεῖν,ὁμιλέω,v--pna---
21665,21665,28,",",",",u--------
21666,21666,29,μὴ,μή,d--------
21667,21667,30,ὥσπερ,ὥσπερ,d--------
21668,21668,31,οἱ,ὁ,l-p---mn-
21669,21669,32,λωτοφάγοι,λωτοφάγοι,n-p---mn-
21670,21670,33,ἐπιλαθώμεθα,ἐπιλανθάνομαι,v1ppse---
21671,21671,34,τῆς,ὁ,l-s---fg-
21672,21672,35,οἴκαδε,οἴκαδε,d--------
21673,21673,36,ὁδοῦ,ὁδός,n-s---fg-
21674,21674,37,.,.,u--------
21675,21675,1,δοκεῖ,δοκέω,v3spia---
21676,21676,2,οὖν,οὖν,g--------
21677,21677,3,μοι,ἐγώ,p-s---md-
21678,21678,4,εἰκὸς,ἔοικα,v-srpann-
21679,21679,5,καὶ,καί,d--------
21680,21680,6,δίκαιον,δίκαιος,a-s---na-
21681,21681,7,εἶναι,εἰμί,v--pna---
21682,21682,8,πρῶτον,πρῶτος,a-s---na-
21683,21683,9,εἰς,εἰς,r--------
21684,21684,10,τὴν,ὁ,l-s---fa-
21685,21685,11,Ἑλλάδα,Ἑλλάς,n-s---fa-
21686,21686,12,καὶ,καί,d--------
21687,21687,13,πρὸς,πρός,r--------
21688,21688,14,τοὺς,ὁ,l-p---ma-
21689,21689,15,οἰκείους,οἰκεῖος,a-p---ma-
21690,21690,16,πειρᾶσθαι,πειράω,v--pne---
21691,21691,17,ἀφικνεῖσθαι,ἀφικνέομαι,v--pne---
21692,21692,18,καὶ,καί,d--------
21693,21693,19,ἐπιδεῖξαι,ἐπιδείκνυμι,v--ana---
21694,21694,20,τοῖς,ὁ,l-p---md-
21695,21695,21,Ἕλλησιν,Ἕλλην,n-p---md-
21696,21696,22,ὅτι,ὅτι2,c--------
21697,21697,23,ἑκόντες,ἑκών,v-papamn-
21698,21698,24,πένονται,πένομαι,v3ppie---
21699,21699,25,",",",",u--------
21700,21700,26,ἐξὸν,ἔξεστι,v-sppana-
21701,21701,27,αὐτοῖς,αὐτός,p-p---md-
21702,21702,28,τοὺς,ὁ,l-p---ma-
21703,21703,29,νῦν,νῦν,d--------
21704,21704,30,οἴκοι,οἶκος,d--------
21705,21705,31,σκληρῶς,σκληρός,d--------
21706,21706,32,ἐκεῖ,ἐκεῖ,d--------
21707,21707,33,πολιτεύοντας,πολιτεύω,v-pppama-
21708,21708,34,ἐνθάδε,ἐνθάδε,d--------
21709,21709,35,κομισαμένους,κομίζω,v-pppema-
21710,21710,36,πλουσίους,πλούσιος,a-p---ma-
21711,21711,37,ὁρᾶν,ὁράω,v--pna---
21712,21712,38,.,.,u--------
21713,21713,39,ἀλλὰ,ἀλλά,c--------
21714,21714,40,γάρ,γάρ,g--------
21715,21715,41,",",",",u--------
21716,21716,42,ὦ,ὦ,i--------
21717,21717,43,ἄνδρες,ἀνήρ,n-p---mv-
21718,21718,44,",",",",u--------
21719,21719,45,πάντα,πᾶς,a-p---na-
21720,21720,46,ταῦτα,οὗτος,a-p---na-
21721,21721,47,τἀγαθὰ,ἀγαθός,a-p---na-
21722,21722,48,δῆλον,δῆλος,a-s---nn-
21723,21723,49,ὅτι,ὅτι2,c--------
21724,21724,50,τῶν,ὁ,l-p---mg-
21725,21725,51,κρατούντων,κρατέω,v-pppamg-
21726,21726,52,ἐστί,εἰμί,v3spia---
21727,21727,53,·,·,u--------
21728,21728,1,τοῦτο,οὗτος,a-s---na-
21729,21729,2,δὴ,δή,g--------
21730,21730,3,δεῖ,δέω2,v3siia---
21731,21731,4,λέγειν,λέγω,v--pna---
21732,21732,5,",",",",u--------
21733,21733,6,ὅπως,ὅπως,c--------
21734,21734,7,ἂν,ἄν,g--------
21735,21735,8,πορευοίμεθά,πορεύω,d--------
21736,21736,9,τε,τε,d--------
21737,21737,10,ὡς,ὡς,d--------
21738,21738,11,ἀσφαλέστατα,ἀσφαλής,a-p---nas
21739,21739,12,καὶ,καί,d--------
21740,21740,13,εἰ,εἰ,c--------
21741,21741,14,μάχεσθαι,μάχομαι,v--pne---
21742,21742,15,δέοι,δεῖ,v3spoa---
21743,21743,16,ὡς,ὡς,d--------
21744,21744,17,κράτιστα,κράτιστος,a-p---na-
21745,21745,18,μαχοίμεθα,μάχομαι,v1paom---
21746,21746,19,.,.,u--------
21747,21747,20,πρῶτον,πρῶτος,a-s---na-
21748,21748,21,μὲν,μέν,g--------
21749,21749,22,τοίνυν,τοίνυν,g--------
21750,21750,23,",",",",u--------
21751,21751,24,ἔφη,φημί,v3siia---
21752,21752,25,",",",",u--------
21753,21753,26,δοκεῖ,δοκέω,v3spia---
21754,21754,27,μοι,ἐγώ,p-s---md-
21755,21755,28,κατακαῦσαι,κατακαίω,v--ana---
21756,21756,29,τὰς,ὁ,l-p---fa-
21757,21757,30,ἁμάξας,ἄμαξα,v-sapamn-
21758,21758,31,ἃς,ὅς,p-p---fa-
21759,21759,32,ἔχομεν,ἔχω,v1ppia---
21760,21760,33,",",",",u--------
21761,21761,34,ἵνα,ἵνα,c--------
21762,21762,35,μὴ,μή,d--------
21763,21763,36,τὰ,ὁ,l-p---na-
21764,21764,37,ζεύγη,ζεῦγος,n-p---na-
21765,21765,38,ἡμῶν,ἐγώ,p1p---mg-
21766,21766,39,στρατηγῇ,στρατηγέω,n-s---fd-
21767,21767,40,",",",",u--------
21768,21768,41,ἀλλὰ,ἀλλά,c--------
21769,21769,42,πορευώμεθα,πορεύω,v1ppse---
21770,21770,43,ὅπῃ,ὅπῃ,d--------
21771,21771,44,ἂν,ἄν,g--------
21772,21772,45,τῇ,ὁ,l-s---fd-
21773,21773,46,στρατιᾷ,στρατιά,n-s---fd-
21774,21774,47,συμφέρῃ,συμφέρω,a-s---fd-
21775,21775,48,·,·,u--------
21776,21776,49,ἔπειτα,ἔπειτα,d--------
21777,21777,50,καὶ,καί,d--------
21778,21778,51,τὰς,ὁ,l-p---fa-
21779,21779,52,σκηνὰς,σκηνή,n-p---fa-
21780,21780,53,συγκατακαῦσαι,συγκατακαίω,v--ana---
21781,21781,54,.,.,u--------
21782,21782,55,αὗται,οὗτος,p-p---fn-
21783,21783,56,γὰρ,γάρ,g--------
21784,21784,57,αὖ,αὖ,d--------
21785,21785,58,ὄχλον,ὄχλος,n-s---ma-
21786,21786,59,μὲν,μέν,g--------
21787,21787,60,παρέχουσιν,παρέχω,v3ppia---
21788,21788,61,ἄγειν,ἄγω,v--pna---
21789,21789,62,",",",",u--------
21790,21790,63,συνωφελοῦσι,συνωφελέω,v3ppia---
21791,21791,64,δʼ,δέ,g--------
21792,21792,65,οὐδὲν,οὐδείς,p-s---na-
21793,21793,66,οὔτε,οὔτε,c--------
21794,21794,67,εἰς,εἰς,r--------
21795,21795,68,τὸ,ὁ,l-s---na-
21796,21796,69,μάχεσθαι,μάχομαι,v--pne---
21797,21797,70,οὔτʼ,οὔτε,c--------
21798,21798,71,εἰς,εἰς,r--------
21799,21799,72,τὸ,ὁ,l-s---na-
21800,21800,73,τὰ,ὁ,l-p---na-
21801,21801,74,ἐπιτήδεια,ἐπιτήδειος,a-p---na-
21802,21802,75,ἔχειν,ἔχω,v--pna---
21803,21803,76,.,.,u--------
21804,21804,1,ἔτι,ἔτι,d--------
21805,21805,2,δὲ,δέ,g--------
21806,21806,3,καὶ,καί,d--------
21807,21807,4,τῶν,ὁ,l-p---fg-
21808,21808,5,ἄλλων,ἄλλος,a-p---fg-
21809,21809,6,σκευῶν,σκευή,n-p---fg-
21810,21810,7,τὰ,ὁ,l-p---na-
21811,21811,8,περιττὰ,περισσός,n-p---na-
21812,21812,9,ἀπαλλάξωμεν,ἀπαλλάσσω,v1ppsa---
21813,21813,10,πλὴν,πλήν,r--------
21814,21814,11,ὅσα,ὅσος,a-p---na-
21815,21815,12,πολέμου,πόλεμος,n-s---mg-
21816,21816,13,ἕνεκεν,ἕνεκα,r--------
21817,21817,14,ἢ,τίη,d--------
21818,21818,15,σίτων,σῖτος,n-p---mg-
21819,21819,16,ἢ,ἤ,c--------
21820,21820,17,ποτῶν,πότης,n-p---mg-
21821,21821,18,ἔχομεν,ἔχω,v1ppia---
21822,21822,19,",",",",u--------
21823,21823,20,ἵνα,ἵνα,c--------
21824,21824,21,ὡς,ὡς,d--------
21825,21825,22,πλεῖστοι,πλεῖστος,a-p---mn-
21826,21826,23,μὲν,μέν,g--------
21827,21827,24,ἡμῶν,ἐγώ,p1p---mg-
21828,21828,25,ἐν,ἐν,r--------
21829,21829,26,τοῖς,ὁ,l-p---nd-
21830,21830,27,ὅπλοις,ὅπλον,n-p---nd-
21831,21831,28,ὦσιν,ὦσις,n-s---fa-
21832,21832,29,",",",",u--------
21833,21833,30,ὡς,ὡς,c--------
21834,21834,31,ἐλάχιστοι,ἐλάχιστος,a-p---mn-
21835,21835,32,δὲ,δέ,g--------
21836,21836,33,σκευοφορῶσι,σκευοφορέω,v3ppia---
21837,21837,34,.,.,u--------
21838,21838,35,κρατουμένων,κρατέω,v-papmmg-
21839,21839,36,μὲν,μέν,g--------
21840,21840,37,γὰρ,γάρ,g--------
21841,21841,38,ἐπίστασθε,ἐφίστημι,v2ppie---
21842,21842,39,ὅτι,ὅτι2,c--------
