,line,token,lemma
8654,104187,διαμείψεως,
8655,104190,Ῥωμαίων,Ῥωμαῖος
8656,104192,Ἀννίβᾳ,Ἀννίβας
8657,104193,τεσσαράκοντα,τεσσαράκοντα
8658,104207,προσῃτιᾶτο,
8659,104223,ταῦτʼ,οὗτος
8660,104249,ὑπομένων,ὑπομένω
8661,104271,ἀποδομένου,ἀποδίδωμι
8662,104294,παρʼ,παρά
8663,104295,οὐδενὸς,οὐδείς
8664,104300,πᾶσι,πᾶς
8665,104332,διαγορεύσας,
8666,104336,παραινέσεις,παραίνεσις
8667,104383,πολιορκησομένοις,
8668,104388,συλλεγομένης,συλλέγω
8669,104409,ἐμπεπληκώς,ἐμπίμπλημι
8670,104417,διεφοίτησεν,διαφοιτάω
8671,104445,συνέτρεχε,
8672,104466,οὐδʼ,οὐδέ
8673,104473,συναιτιώμενος,
8674,104503,διατρίβουσα,διατρίβω
8675,104506,ἵδρυσιν,ἵδρυσις
8676,104507,Ἀννίβᾳ,Ἀννίβας
8677,104550,βαδιεῖσθαι,βαδίζω
8678,104570,κινδυνεύσοντος,
8679,104594,βαρὺν,βαρύς
8680,104602,ἄλλοι,ἄλλος
8681,104619,δικτάτορος,δικτάτωρ
8682,104620,αἱρεθέντος,
8683,104644,μηδʼ,μηδέ
8684,104649,Τουρκουᾶτος,
8685,104656,στεφανωθέντος,
8686,104670,δυναμένῳ,δύναμαι
8687,104672,βουλομένῳ,βούλομαι
8688,104729,Κάνναις,Κάνναι
8689,104751,ἅτε,ἅτε
8690,104759,ἀπολωλότων,ἀπόλλυμι
8691,104765,Βουτεῶνα,
8692,104782,αὐθημερὸν,αὐθήμερος
8693,104799,τι,τις
8694,104802,διοικῶν,διοικέω
8695,104804,πραγματευόμενος,πραγματεύομαι
8696,104823,κεκολοῦσθαι,
8697,104830,οὐκ,οὐ
8698,104832,στοχαζόμενοι,στοχάζομαι
8699,104840,ἡγεῖτο,ἡγέομαι
8700,104852,τινὸς,τις
8701,104858,καταγελῶσιν,καταγελάω
8702,104860,ἀλλʼ,ἀλλά
8703,104861,ἐγώ,ἐγώ
8704,104868,ἡγούμενος,ἡγέομαι
8705,104888,γινόμενα,γίγνομαι
8706,104895,ἀξιοῦσι,ἀξιόω
8707,104896,μήτε,μήτε
8708,104904,σπουδαῖον,σπουδαῖος
8709,104906,ἠνία,ἀνιάω
8710,104920,οὐχ,οὐ
8711,104940,ἀπεργασάμενος,ἀπεργάζομαι
8712,104975,διενείματο,διανέμω
8713,105008,ἐπίσης,ἴσος
8714,105012,διανεμηθέντων,
8715,105029,ὑφεῖσθαι,
8716,105031,προπεπηλακίσθαι,
8717,105032,διʼ,διά
8718,105046,ἀλλʼ,ἀλλά
8719,105067,νενικημένου,νικάω
8720,105069,καθυβρισμένου,
8721,105092,ἡγεῖτο,ἡγέομαι
8722,105093,γεροντικήν,
8723,105098,ἀποκληρωθεῖσαν,
8724,105110,γινομένων,γίγνομαι
8725,105126,ὀχυρὸς,
8726,105144,ψιλότητα,
8727,105146,λεῖον,λεῖος
8728,105153,τάφρους,τάφρος
8729,105157,κοιλότητας,κοιλότης
8730,105158,ἄλλας,ἄλλος
8731,105166,ῥᾴστου,ῥᾴδιος
8732,105175,ἀλλʼ,ἀλλά
8733,105217,ἐπαγάγοιτο,ἐπάγω
8734,105218,συμπεσεῖν,συμπίπτω
8735,105247,παραβοηθοῦντα,
8736,105277,ἠπατημένον,
8737,105296,ἐξανισταμένων,ἐξανίστημι
8738,105301,προσφερομένων,προσφέρω
8739,105305,ἀποκτιννύντων,
8740,105310,πτοία,πτοία
8741,105312,Ῥωμαίους,Ῥωμαῖος
8742,105320,κατακέκλαστο,
8743,105328,διεπάπταινεν,
8744,105330,οὐδενὸς,οὐδείς
8745,105341,σωτήριον,σωτήριος
8746,105345,Νομάδες,Νομάς
8747,105362,Ῥωμαίων,Ῥωμαῖος
8748,105380,προειληφώς,
8749,105395,διʼ,διά
8750,105398,ἀλλʼ,ἀλλά
8751,105411,ταραττόμενον,ταράσσω
8752,105421,ἀλλʼ,ἀλλά
8753,105429,πληξάμενος,πλήσσω
8754,105438,ὮἩράκλεις,
8755,105441,τάχιον,ταχύς
8756,105444,ἐγὼ,ἐγώ
8757,105447,βράδιον,βραδύς
8758,105466,ἕπεσθαι,ἕπομαι
8759,105497,αἰτιασόμεθα,αἰτιάομαι
8760,105511,Νομάδας,Νομάς
8761,105516,μαχομένους,μάχομαι
8762,105521,Ῥωμαίων,Ῥωμαῖος
8763,105537,περιπετεῖς,περιπετής
8764,105541,Ῥωμαίους,Ῥωμαῖος
8765,105557,παρʼ,παρά
8766,105561,μαχομένων,μάχομαι
8767,105585,Καρχηδονίους,Καρχηδόνιος
8768,105590,Ῥωμαίων,Ῥωμαῖος
8769,105591,ἀποτρεπομένων,
8770,105602,φίλους,φίλος
8771,105610,ἐγὼ,ἐγώ
8772,105611,μέντοι,μέντοι
8773,105612,προὔλεγον,προλέγω
8774,105613,ὑμῖν,ὑμεῖς
8775,105620,καθημένην,κάθημαι
8776,105628,καταιγίδων,καταιγίς
8777,105645,οὐδὲν,οὐδείς
8778,105668,μ,μῦ
8779,105670,ὲν,
8780,105671,ἁμαρτεῖν,ἁμαρτάνω
8781,105672,μηδὲν,μηδείς
8782,105678,κατʼ,κατά
8783,105679,ἄνθρωπόν,ἄνθρωπος
8784,105688,διδάγμασι,
8785,105698,ἐγὼ,ἐγώ
8786,105703,μεμφόμενος,μέμφομαι
8787,105720,πεπαίδευμαι,παιδεύω
8788,105727,δυνάμενον,δύναμαι
8789,105734,φιλοτιμούμενον,φιλοτιμέομαι
8790,105741,ὑμῖν,ὑμεῖς
8791,105757,ἡγεμὼν,ἡγεμών
8792,105758,ἔσομαι,εἰμί
8793,105762,εὐπειθῆ,εὐπειθής
8794,105808,θέμενος,τίθημι
8795,105824,πάτρωνας,
8796,105831,ἀπελευθέροις,ἀπελεύθερος
8797,105848,δίκτατορ,
8798,105876,πεπαίδευκας,
8799,105878,ἡττωμένους,ἡσσάομαι
8800,105885,καλὴν,καλός
8801,105888,σωτήριον,σωτήριος
8802,105894,σε,σύ
8803,105912,σοῦ,σεύω
8804,105916,ἐγεννήθην,γεννάω
8805,105919,ὑπʼ,ὑπό
8806,105928,τοσούτων,τοσοῦτος
8807,105959,ἡδίστων,ἡδύς
8808,106008,Βάρρων,
8809,106015,ἀσήμου,ἄσημος
8810,106020,δημοκοπίαν,
8811,106035,ἀναρρίψων,
8812,106048,Φαβίοις,
8813,106077,ἡλίκῃ,ἡλίκος
8814,106079,οὐδένα,οὐδείς
8815,106084,Ῥωμαῖοι,Ῥωμαῖος
8816,106104,Ῥωμαίων,Ῥωμαῖος
8817,106113,τοσαύτῃ,τοσοῦτος
8818,106139,τινος,τις
8819,106145,γεγενημένης,γίγνομαι
8820,106164,Τερέντιον,Τερέντιος
8821,106170,ἔσοιτο,εἰμί
8822,106178,αἰσθανόμενον,αἰσθάνομαι
8823,106184,αἰσθανόμενον,αἰσθάνομαι
8824,106190,ἐγὼ,ἐγώ
8825,106200,δικαιότερός,δίκαιος
8826,106210,μηδεὶς,μηδείς
8827,106217,ἀπολεῖται,ἀπόλλυμι
8828,106236,οὐδεὶς,οὐδείς
8829,106237,προσκεχώρηκε,
8830,106243,οὐδʼ,οὐδέ
8831,106256,ἐμοὶ,
8832,106260,Φάβιε,
8833,106265,κρεῖττόν,κρείσσων
8834,106275,ψήφοις,ψῆφος
8835,106288,σοὶ,σός
8836,106312,ἀλλʼ,ἀλλά
8837,106319,παρʼ,παρά
8838,106325,Ἀννίβᾳ,Ἀννίβας
8839,106330,Αὐφίδιον,
8840,106337,ἅμʼ,ἅμα
8841,106346,χιτὼν,χιτών
8842,106347,κόκκινος,
8843,106357,Καρχηδονίους,Καρχηδόνιος
8844,106360,διαταραχθῆναι,διαταράσσω
8845,106389,μετʼ,μετά
8846,106393,τινὸς,τις
8847,106395,κατεσκόπει,κατασκοπέω
8848,106399,καθισταμένους,καθίστημι
8849,106405,τινος,τις
8850,106410,ἰσοτίμου,
8851,106413,Γίσκωνος,
8852,106435,Γίσκων,Γίσκων
8853,106438,σε,σύ
8854,106445,Γίσκωνος,
8855,106457,οὐδεὶς,οὐδείς
8856,106460,Γίσκων,Γίσκων
8857,106483,πεπαιγμένον,
8858,106494,μηδʼ,μηδέ
8859,106505,Καρχηδονίοις,Καρχηδόνιος
8860,106508,παρίστη,παρίστημι
8861,106510,λογιζομένοις,λογίζομαι
8862,106514,ἰσχυροῦ,ἰσχυρός
8863,106557,ὑφάμμων,
8864,106559,ἀναπεπταμένων,ἀναπετάννυμι
8865,106560,αἴρων,αἴρω
8866,106561,κονιορτὸν,κονιορτός
8867,106566,Καρχηδονίων,Καρχηδόνιος
8868,106569,Ῥωμαίους,Ῥωμαῖος
8869,106570,ἐώθει,εἴωθα
8870,106575,προσώποις,πρόσωπον
8871,106576,ἀποστρεφομένοις,ἀποστρέφω
8872,106578,συνταραττο,
8873,106596,ἑκατέρωσε,ἑκατέρωσε
8874,106609,ἐμβόλῳ,ἔμβολον
8875,106627,Ῥωμαῖοι,Ῥωμαῖος
8876,106633,ἐκφερομένου,
8877,106651,περιπτύσσειν,
8878,106653,συγκλείοντας,
8879,106671,Ῥωμαίους,Ῥωμαῖος
8880,106693,ἐπʼ,ἐπί
8881,106704,γυμνά,γυμνός
8882,106712,ὑπεκκλίναντες,
8883,106727,Ῥωμαίων,Ῥωμαῖος
8884,106756,ὑπάτῳ,ὕπατος
8885,106757,προσήμυνε,
8886,106768,δεδομένου,δίδωμι
8887,106782,τοῦτ,
8888,106790,δεδεμένους,δέω
8889,106798,διεξοδικὰς,
8890,106801,ἀπηγγέλκασι,
8891,106805,ὑπάτων,ὕπατος
8892,106808,Βάρρων,
8893,106812,Οὐενουσίαν,Οὐενουσία
8894,106832,ἐγκειμένων,ἔγκειμαι
8895,106833,ἀνάπλεως,ἀνάπλεος
8896,106845,τινι,τις
8897,106847,καθῆστο,κάθημαι
8898,106850,ἐπισφάξοντα,
8899,106853,ἀναμένων,ἀναμένω
8900,106894,ἀπεπήδησε,
8901,106938,συνεξαναστάς,
8902,106945,Λέντλε,
8903,106965,ὁμολογηθέντων,ὁμολογέω
8904,106968,οὐδὲν,οὐδείς
8905,106971,ἀλλʼ,ἀλλά
8906,106975,Βάρρωνος,
8907,106977,εἶθʼ,εἶμι
8908,106981,τοσαῦτʼ,τοσοῦτος
8909,107004,Ῥωμαίων,Ῥωμαῖος
8910,107018,ἐπʼ,ἐπί
8911,107034,παρορμώντων,
8912,107036,ἕπεσθαι,ἕπομαι
8913,107040,συνεπεισπεσεῖν,
8914,107050,πεμπταῖον,πεμπταῖος
8915,107056,Καπιτωλίῳ,Καπιτώλιον
8916,107060,ῥᾴδιον,ῥᾴδιος
8917,107072,τινος,τις
8918,107098,σὺ,σύ
8919,107108,καίτοι,καίτοι
8920,107125,ἐμπόριον,ἐμπόριον
8921,107146,ἀπʼ,ἀπό
8922,107147,οὐδενὸς,οὐδείς
8923,107155,λῃστηρίῳ,λῃστήριον
8924,107156,μεγάλῳ,μέγας
8925,107196,προσθεμένην,προστίθημι
8926,107255,ἃ,ὁ
8927,107267,συνενεγκοῦσα,
8928,107307,οὐδὲν,οὐδείς
8929,107318,καταβεβληκότων,
8930,107321,ἀπέραντα,ἀπέραντος
8931,107332,πρᾴῳ,πρᾶος
8932,107338,φιλανθρώπῳ,φιλάνθρωπον
8933,107341,κοπετούς,
8934,107347,εἴργων,ἔργω
8935,107376,ἀποβλεπούσης,
8936,107380,οὐν,
8937,107387,προλείποντα,
8938,107391,ἀπείρξοντας,
8939,107393,πένθους,πένθος
8940,107401,κατʼ,κατά
8941,107403,ἀποθρηνεῖν,
8942,107405,ἐφʼ,ἐπί
8943,107407,τριάκοντα,τριάκοντα
8944,107409,βουλόμενον,βούλομαι
8945,107452,συνερχομένων,συνέρχομαι
8946,107468,ἱλασμοὺς,
8947,107472,ἀποτροπὰς,ἀποτροπή
8948,107484,Πίκτωρ,
8949,107491,Ἑστιάδων,Ἑστιάς
8950,107528,ὑπάτου,ὕπατος
8951,107529,Βάρρωνος,
8952,107533,ἐπανιόντος,
8953,107540,δυσποτμότατα,
8954,107542,ἐπανίοι,ἐπάνειμι
8955,107546,κατηφοῦς,
8956,107560,ἀσπαζόμενοι,ἀσπάζομαι
8957,107604,δυναμένοις,δύναμαι
8958,107608,Ἀννίβανἐπύθοντο,
8959,107637,ἐναντίας,ἐναντίος
8960,107657,δραστήριον,δραστήριος
8961,107660,γαῦρον,γαῦρος
8962,107662,ἅτε,ἅτε
8963,107677,φιλοπτολέμουσ,
8964,107679,ἀγερώχουσ,
8965,107682,παραβόλῳ,παράβολος
8966,107684,ἰταμῷ,
8967,107691,ἀντιτολμῶντι,
8968,107702,πρώτων,πρῶτος
8969,107707,μηδενὸς,μηδείς
8970,107708,μαχομένου,μάχομαι
8971,107710,ἐρεθίζοντος,
8972,107714,ἐπηρεάσειν,
8973,107717,κατατριβήσεσθαι,
8974,107723,ἀθλητικοῦ,
8975,107727,ὑπερτόνου,
8976,107730,καταπόνου,
8977,107743,θυρεόν,θυρεός
8978,107751,Ῥωμαίων,Ῥωμαῖος
8979,107754,κιρναμένην,
8980,107766,Ῥωμαίοις,Ῥωμαῖος
8981,107778,ἀπαντῶν,ἀπαντάω
8982,107785,ὑφʼ,ὑφή
8983,107792,ἀψοφητὶ,ἀψοφητί
8984,107794,παρεμπίπτοντος,παρεμπίπτω
8985,107796,ὑπερειπόμενος,
8986,107810,ἀποκαμεῖν,
8987,107811,μαχόμενον,μάχομαι
8988,107817,μαχόμενον,μάχομαι
8989,107829,διεπολέμησεν,
8990,107833,ἀνθυπάτοις,ἀνθύπατος
8991,107836,ἀποδεδειγμένοις,ἀποδείκνυμι
8992,107881,δυνατῶν,δυνατέω
8993,107883,πρώτων,πρῶτος
8994,107892,ἐνδοθησομένης,
8995,107905,ἀναμενόντων,
8996,107907,ταῦτʼ,οὗτος
8997,107917,τι,τις
8998,107958,ἀναθείη,ἀνατίθημι
8999,107969,συμμάχων,σύμμαχος
9000,107992,ὑπόπτοις,
9001,108005,συμμάχων,σύμμαχος
9002,108006,πρῶτον,πρῶτος
9003,108009,διειλεγμένον,διαλέγομαι
9004,108010,τισὶ,τις
9005,108018,διηρέθισεν,
9006,108020,ἀλλʼ,ἀλλά
9007,108023,παρʼ,παρά
9008,108046,αἰτιάσεσθαι,
9009,108049,μηδʼ,μηδέ
9010,108055,του,τις
9011,108083,ἡγεῖτο,ἡγέομαι
9012,108088,κυνηγετικοὺς,
9013,108091,σννηθείᾳ,
9014,108096,μάστιξι,μάστιξ
9015,108098,κλοιοῖς,
9016,108105,θυμούμενον,θυμόω
9017,108108,δυσκολαῖνον,
9018,108134,ἐρινεοῖς,
9019,108136,ἀχράσι,
9020,108138,κοτίνοις,κότινος
9021,108155,ἐξημεροῦντες,
9022,108164,Λευκανὸν,
9023,108169,ῥεμβόμενον,
9024,108183,τἆλλα,ἄλλος
9025,108184,ποῖόν,ποῖος
9026,108185,τινα,τις
9027,108188,εἰδεῖεν,οἶδα
9028,108203,τʼ,σύ
9029,108207,ἐπιφανεῖς,ἐπιφαίνω
9030,108215,ζητῶν,ζητέω
9031,108251,Λευκανὸν,
9032,108257,λέληθας,λανθάνω
9033,108263,Ῥωμαίων,Ῥωμαῖος
9034,108268,ἀπονυκτερεύων,
9035,108273,ἀλλʼ,ἀλλά
9036,108278,ἐλελήθεις,λανθάνω
9037,108284,σοι,σύ
9038,108285,λελύσθω,λύω
9039,108287,ἠνδραγαθημένοις,
9040,108292,ἐφʼ,ἐπί
9041,108310,ἐγγυᾶταί,ἐγγυάω
9042,108315,στρατοπέδῳ,στρατόπεδον
9043,108318,σὺ,σύ
9044,108325,διʼ,διά
9045,108327,τινὰ,τις
9046,108329,ἀπέλειπες,
9047,108347,Ταραντίνων,Ταραντῖνον
9048,108358,παρʼ,παρά
9049,108360,νεανίας,νεανίας
9050,108361,Ταραντῖνος,Ταραντῖνος
9051,108368,διακειμένην,διάκειμαι
9052,108376,Βρέττιος,Βρέττιος
9053,108378,τεταγμένων,τάσσω
9054,108405,ἀποδεδράκει,
9055,108421,καθʼ,καθά
9056,108424,Βρέττιος,Βρέττιος
9057,108430,οἰομένης,
9058,108446,σε,σύ
9059,108448,δυνατῶν,δυνατέω
9060,108454,οὗτός,οὗτος
9061,108474,συμμιγνὺς,
9062,108483,ἀλλʼ,ἀλλά
9063,108492,πρᾳοτάτῳ,
9064,108503,Βρέττιον,Βρέττιος
9065,108521,χειροήθη,χειροήθης
9066,108523,βαρβάρῳ,βάρβαρος
9067,108537,μισθοφόρου,μισθοφόρος
9068,108540,ἐπʼ,ἐπί
9069,108542,δωρεῶν,δωρεά
9070,108564,ἄνθρωπον,ἄνθρωπος
9071,108565,ὑφʼ,ὑφή
9072,108568,Βρέττιος,Βρέττιος
9073,108569,μετήχθη,
9074,108573,Ταραντίνην,Ταραντῖνος
9075,108576,Βρεττίαν,Βρέττιος
9076,108583,Φαβίῳ,Φάβιος
9077,108584,παλλακευομένην,
9078,108594,Βρεττίων,Βρέττιος
9079,108602,συνελθοῦσαν,συνέρχομαι
9080,108608,ἐκπεῖσαι,
9081,108630,Βρεττίαν,Βρέττιος
9082,108631,καταδραμεῖν,κατατρέχω
9083,108637,στρατοπεδεύσαντας,
9084,108653,ἀτίμων,ἄτιμος
9085,108655,ἀχρηστοτάτους,
9086,108658,ἐλαχίστης,ἐλάχιστος
9087,108669,προέμενος,προΐημι
9088,108705,προδιειλεγμένος,
9089,108707,Βρεττίῳ,
9090,108720,καθεωρακὼς,καθοράω
9091,108727,Βρέττιος,Βρέττιος
9092,108733,προσβάλλουσιν,
9093,108741,ἐξήρτησεν,
9094,108785,τειχομαχοῦσιν,
9095,108792,Βρέττιος,Βρέττιος
9096,108796,κλιμάκων,κλῖμαξ
9097,108803,μέντοι,μέντοι
9098,108811,Βρεττίους,Βρέττιος
9099,108828,διήμαρτε,διαμαρτάνω
9100,108874,γραμματέα,γραμματεύς
9101,108896,ἀπολείπωμεν,ἀπολείπω
9102,108898,θεοὺς,θεός
9103,108900,κεχολωμένους,
9104,108909,μετακομίσας,μετακομίζω
9105,108919,εἰκόνα,εἰκών
9106,108920,χαλκῆν,χάλκεος
9107,108951,διώκοντα,διώκω
9108,108952,τεσσαράκοντα,τεσσαράκοντα
9109,108953,μόνοις,μόνος
9110,108964,Ῥωμαίοις,Ῥωμαῖος
9111,108969,ἀπεβάλομεν,ἀποβάλλω
9112,108985,φίλους,φίλος
9113,109008,λαμπρότερον,λαμπρός
9114,109016,ἐπαγωνιζόμενος,
9115,109051,ἐξήμβλυντο,
9116,109053,κατατέτριπτο,
9117,109055,ἀλωφήτοις,
9118,109056,ἀγῶσιν,ἄγνυμι
9119,109084,Ῥωμαίοις,Ῥωμαῖος
9120,109098,σύγκλητον,σύγκλητος
9121,109109,ἀλλʼ,ἀλλά
9122,109131,σὺ,σύ
9123,109138,ἐγὼ,ἐγώ
9124,109143,Ῥωμαῖοι,Ῥωμαῖος
9125,109145,τʼ,σύ
9126,109146,ἄλλα,ἄλλος
9127,109167,διοικοῦντός,
9128,109182,διαπειρώμενος,
9129,109198,νεανίας,νεανίας
9130,109212,διʼ,διά
9131,109261,ἀσπασάμενος,ἀσπάζομαι
9132,109275,αἰσθόμενος,αἰσθάνομαι
9133,109276,τίνων,τίνω
9134,109279,πηλίκης,πηλίκος
9135,109281,ἀνείληφας,ἀναλαμβάνω
9136,109286,ἡμεῖς,ἡμεῖς
9137,109297,γονεῖς,γονεύς
9138,109320,Ῥωμαίων,Ῥωμαῖος
9139,109337,πρεσβευτὴν,πρεσβευτής
9140,109362,ἀγαλλόμενον,
9141,109389,ἐκεῖνος,ἐκεῖνος
9142,109402,ἱὸν,
9143,109426,ἐκκομιδαῖς,
9144,109447,Σκηπίων,Σκηπίων
9145,109452,Καρχηδονίους,Καρχηδόνιος
9146,109468,Ῥωμαίοις,Ῥωμαῖος
9147,109477,οὐδείς,οὐδείς
9148,109489,προσδεχόμενον,προσδέχομαι
9149,109500,ἡγεῖτο,ἡγέομαι
9150,109524,μεθιστάναι,μεθίστημι
9151,109532,συνεξώρμα,
9152,109547,ὑπʼ,ὑπό
9153,109562,φειδόμενος,φείδομαι
9154,109563,οὔτʼ,οὔτε
9155,109581,Σκηπίωνος,
9156,109592,ἐξεργασαμένου,ἐξεργάζομαι
9157,109612,διαπεπολεμηκώς,
9158,109643,πορρωτέρω,πρόσω
9159,109646,τινὶ,τις
9160,109648,φιλονεικίᾳ,φιλονικία
9161,109652,Σκηπίωνος,
9162,109663,συνυπατεύοντα,
9163,109665,Σκηπίωνι,
9164,109671,μηδʼ,μηδέ
9165,109674,ἀλλʼ,ἀλλά
9166,109681,Καρχηδονίους,Καρχηδόνιος
9167,109696,Σκηπίων,Σκηπίων
9168,109699,ἀναγκαζόμενος,ἀναγκάζω
9169,109710,διακειμένων,διάκειμαι
9170,109724,πρᾷον,πρᾶος
9171,109748,Σκηπίωνι,
9172,109765,ἐκκλησίαις,ἐκκλησία
9173,109766,βοῶν,βόα
9174,109771,ἀποδιδράσκοι,ἀποδιδράσκω
9175,109774,Σκηπίων,Σκηπίων
9176,109779,ὑπόλοιπον,ὑπόλοιπος
9177,109794,γονέας,γονεύς
9178,109811,μέντοι,μέντοι
9179,109816,Ῥωμαίους,Ῥωμαῖος
9180,109819,μόνοις,μόνος
9181,109843,μὲνοὖν,
9182,109855,Σκηπίωνος,
9183,109878,εἵπετο,ἕπομαι
9184,109885,Νομάδων,Νομάς
9185,109892,ἕνα,ἕνος
9186,109896,φθορά,φθορά
9187,109908,συγκατακεκαυμένων,
9188,109911,πρεσβεῖαι,πρεσβεία
9189,109916,Καρχηδονίων,Καρχηδόνιος
9190,109934,Σκηπίωνα,
9191,109944,Σκηπίωνι,
9192,109963,ἑνὸς,εἷς
9193,109984,βάσκανος,βάσκανος
9194,109994,περαιτέρω,πέρα
9195,109998,κατατεθαμβημένος,
9196,110013,χαῖρον,χαίρω
9197,110015,τεθαρρηκὸς,
9198,110046,ἐμπεσεῖσθαι,ἐμπίπτω
9199,110051,Σκηπίωνι,
9200,110055,αὐτοκρατόρων,αὐτοκράτωρ
9201,110070,ἀναταράττεσθαι,
9202,110075,μεθεστῶτος,
9203,110087,Σκηπίων,Σκηπίων
9204,110108,ὑποπεσούσης,ὑποπίπτω
9205,110125,σεισθεῖσαν,
9206,110145,ἡττημένον,ἡσσάομαι
9207,110159,ὃν,ὅς
9208,110172,Θηβαῖοι,Θηβαῖος
9209,110195,Ῥωμαῖοι,Ῥωμαῖος
9210,110209,ἐπενεγκόντος,
9211,110213,διʼ,διά
9212,110215,προσαρκούντων,
9213,110222,θάπτοντος,
9214,110236,Μαρκίων,
9215,110241,πατρικίων,πατρίκιος
9216,110251,Ἄγκος,Ἄγκος
9217,110254,Νομᾶ,Νουμᾶς
9218,110258,Τύλλον,
9219,110259,Ὁστίλιον,Ὁστίλιος
9220,110263,Μάρκιοι,
9221,110285,τιμητὴν,
9222,110287,Ῥωμαίων,Ῥωμαῖος
9223,110291,ὑπʼ,ὑπό
9224,110299,μηδενὶ,μηδείς
9225,110318,χήρᾳ,χήρα
9226,110320,ὀρφανός,ὀρφανός
9227,110340,οὐδὲν,οὐδείς
9228,110347,φαύλοις,φαῦλος
9229,110352,αὑτὴν,ἑαυτοῦ
9230,110366,ἡγουμένοις,ἡγέομαι
9231,110382,συναποτίκτειν,
9232,110407,τελεσιουργοὺς,
9233,110417,ἀκράτοις,
9234,110423,οὐδʼ,οὐδέ
9235,110482,δεξαμένην,δέχομαι
9236,110488,ἀποβαλοῦσαν,
9237,110508,ἐκύδαινε,
9238,110518,ἑνὶ,εἷς
9239,110543,ἐμπαθὴς,
9240,110552,παιδὸς,παῖς
9241,110561,ἐπικτήτων,ἐπίκτητος
9242,110562,οὐδὲν,οὐδείς
9243,110564,οἰόμενος,οἴομαι
9244,110573,ἐξηρτυμένον,
9245,110598,διαπάλαις,
9246,110600,δυσεκβίαστον,
9247,110626,μηδένα,μηδείς
9248,110628,ἀπαγορεύουσαν,
9249,110638,Ταρκυνίῳ,
9250,110655,ἀφιέντι,ἀφίημι
9251,110658,Λατίνων,Λατῖνος
9252,110666,συνελάμβανον,συλλαμβάνω
9253,110668,συγκατῆγον,
9254,110680,Ῥωμαίων,Ῥωμαῖος
9255,110681,αὐξόμενα,
9256,110692,ἐπʼ,ἐπί
9257,110694,λαμβανούσῃ,
9258,110696,ἀγωνιζόμενος,ἀγωνίζομαι
9259,110734,στεφάνῳ,στέφανος
9260,110742,ὑπερασπίσαντι,
9261,110745,ἀποδέδωκεν,ἀποδίδωμι
9262,110752,Ἀρκάδας,Ἀρκάς
9263,110755,βαλανηφάγους,
9264,110781,οἰόμενος,οἴομαι
9265,110795,καλλικαρπότατον,
9266,110799,τιθασῶν,τιθασός
9267,110809,βάλανος,βάλανος
9268,110813,μελίτειον,
9269,110815,ὄψον,ὄψον
9270,110849,ῥεομένοις,
9271,110878,Ἰουλίῳ,Ἰούλιος
9272,110879,μηνὶ,μείς
9273,110884,ἀνιερώκασι,
9274,110901,πρωιαίτερον,πρωΐ
9275,110902,παραγενομένη,παραγίγνομαι
9276,110906,ἀποπίμπλησι,
9277,110909,διψῶδες,
9278,110912,ἁψίκορον,ἁψίκορος
9279,110915,ἐμβριθῆ,ἐμβριθής
9280,110923,λαμπρύνουσιν,
9281,110941,ἐνέχυρον,ἐνέχυρον
9282,110943,αἰσχύνονται,αἰσχύνω
9283,110965,καινός,καινός
9284,110968,βουλόμενος,βούλομαι
9285,110971,πράξεσιν,πρᾶξις
9286,111002,Ῥωμαίοις,Ῥωμαῖος
9287,111009,οὐδενὸς,οὐδείς
9288,111012,οὐδʼ,οὐδέ
9289,111019,ἄλλοις,ἄλλος
9290,111045,δακρύουσαν,δακρύω
9291,111062,ἐξομολογήσασθαι,ἐξομολογέομαι
9292,111073,Λεύκτροις,Λεῦκτρα
9293,111085,ἐπεῖδον,ἐφοράω
9294,111087,ἀλλʼ,ἀλλά
9295,111094,συνηδομένων,συνήδομαι
9296,111096,συνευημερούντων,
9297,111108,οἰόμενος,οἴομαι
9298,111110,ἐνεπίμπλατο,ἐμπίμπλημι
9299,111112,Οὐολουμνίαν,
9300,111120,βουλομένης,βούλομαι
9301,111122,δεομένης,δέω
9302,111156,πλουσίοις,πλούσιος
9303,111157,ἀμύνουσα,
9304,111174,κεκτημένους,κτάομαι
9305,111180,ἐνεχυρασμοῖς,
9306,111182,πράσεσι,
9307,111193,καθείργνυσαν,
9308,111198,τετρωμένων,τιτρώσκω
9309,111219,ἐπαγγειλαμένων,ἐπαγγέλλω
9310,111227,Οὐαλλέριον,
9311,111228,ἐγγυήσασθαι,ἐγγυάω
9312,111229,ψηφισαμένης,ψηφίζω
9313,111234,ἀγωνισαμένοις,ἀγωνίζομαι
9314,111242,οὐδὲν,οὐδείς
9315,111255,ὡμολογημένων,ὁμολογέω
9316,111262,ῥυσιαζομένους,
9317,111284,ἀλλʼ,ἀλλά
9318,111300,οὐδεὶς,οὐδείς
9319,111342,ἡγούμενος,ἡγέομαι
9320,111352,ἐπανισταμένου,ἐπανίστημι
9321,111362,παρακελευόμενος,παρακελεύομαι
9322,111375,μηδὲν,μηδείς
9323,111393,ὃ,ὁ
9324,111400,Ἀνίωνα,Ἀνίων
9325,111402,ἐκαθέζοντο,καθέζομαι
9326,111406,οὐδὲν,οὐδείς
9327,111407,βίαιον,βίαιος
9328,111409,στασιαστικόν,
9329,111417,πλουσίων,πλούσιος
9330,111421,ἀέρα,ἀήρ
