,line,token,lemma
694,9277,αἰσθάνοιτο,αἰσθάνομαι
695,9286,εἷς,εἷς
696,9348,φίλους,φίλος
697,9367,οὐδὲν,οὐδείς
698,9389,ἔμοιγε,ἐγώ
699,9402,ὁπότε,ὁπότε
700,9414,ἡδίονι,ἡδύς
701,9420,σοὶ,σός
702,9424,σου,σύ
703,9425,τήμερον,σήμερον
704,9439,ἄρτων,ἄρτος
705,9457,σὲ,σός
706,9463,χιλὸς,χιλός
707,9526,ἐγὼ,ἐγώ
708,9534,οὐδένα,οὐδείς
709,9542,βαρβάρων,βάρβαρος
710,9555,οὐδεὶς,οὐδείς
711,9595,μέντοι,μέντοι
712,9607,ἀξιωτέρας,ἄξιος
713,9637,πιστοὺς,
714,9639,εὔνους,εὔνοος
715,9641,βεβαίους,βέβαιος
716,9652,συντράπεζοι,συντράπεζος
717,9654,μαχόμενοι,μάχομαι
718,9666,εὐωνύμῳ,εὐώνυμος
719,9684,ἡγεῖτο,ἡγέομαι
720,9734,παρασάγγαι,παρασάγγης
721,9783,σκευοφόροις,σκευοφόρος
722,9810,τἆλλα,ἄλλος
723,9833,τριάκοντα,τριάκοντα
724,9867,σκευοφόροις,σκευοφόρος
725,9874,Τισσαφέρνους,Τισσαφέρνης
726,9906,ʽπλησιαίτατος,
727,9908,ἦν̓,
728,9911,πέμποιέν,πέμπω
729,9919,ἀρήξοντες,ἀρήγω
730,9943,προσιόντος,
731,9945,δεξόμενοι,δέχομαι
732,9977,Τισσαφέρνην,Τισσαφέρνης
733,10001,πελταστάς,πελταστής
734,10007,οὐδένα,οὐδείς
735,10059,συνταξάμενοι,συντάσσω
736,10107,παραμειψάμενος,παραμείβω
737,10119,μαχούμενος,μάχομαι
738,10131,παρατεταγμένους,παρατάσσω
739,10146,βάρβαροι,βάρβαρος
740,10152,πλέονος,πολύς
741,10163,τινός,τις
742,10178,ἐφʼ,ἐπί
743,10180,ἀνεστράφησαν,ἀναστρέφω
744,10208,αἰετόν,ἀετός
745,10237,ἀλλʼ,ἀλλά
746,10270,Λύκιον,Λύκιος
747,10334,οὐδεὶς,οὐδείς
748,10343,ἀλλʼ,ἀλλά
749,10349,καταληψόμενόν,καταλαμβάνω
750,10362,ἄγοιντο,ἄγω
751,10376,δορπηστὸν,δορπηστός
752,10426,ἔνδεια,ἔνδεια
753,10428,διαδιδοίη,διαδίδωμι
754,10431,ʽἦσαν,
755,10439,ἅμαξαἰ,
756,10450,ἄδειπνοι,ἄδειπνος
757,10482,Ἀναβάσεως,ἀνάβασις
758,10483,Β,ΑΒΓ
759,10522,οἰόμενοι,οἴομαι
760,10549,σημανοῦντα,σημαίνω
761,10561,συσκευασαμένοις,συσκευάζω
762,10565,ἐξοπλισαμένοις,ἐξοπλίζω
763,10586,Τευθρανίας,Τευθρανία
764,10596,Γλοῦς,Γλοῦς
765,10598,Ταμώ,Ταμώς
766,10617,βαρβάρων,βάρβαρος
767,10645,ὅθενπερ,ὅθεν
768,10656,πυνθανόμενοι,πυνθάνομαι
769,10665,ἀλλʼ,ἀλλά
770,10678,ἡμεῖς,ἡμεῖς
771,10679,νικῶμέν,νικάω
772,10687,οὐδεὶς,οὐδείς
773,10689,ἡμῖν,ἡμεῖς
774,10696,ὑμεῖς,ὑμεῖς
775,10699,ἐπορευόμεθα,πορεύω
776,10717,καθιεῖν,καθίζω
777,10743,Θετταλόν,Θεσσαλός
778,10748,Μένων,Μένων
779,10777,ὑποζυγίων,ὑποζύγιον
780,10784,ξύλοις,ξύλον
781,10816,γέρροις,γέρρον
782,10823,Αἰγυπτίαις,Αἰγύπτιος
783,10835,οἷς,ὅς
784,10862,βάρβαροι,βάρβαρος
785,10868,εἷς,εἷς
786,10869,Ἕλλην,Ἕλλη
787,10913,ἀπέκτονε,ἀποκτείνω
788,10945,τοσοῦτον,τοσοῦτος
789,10957,ἀλλʼ,ἀλλά
790,10961,ὑμεῖς,ὑμεῖς
791,10966,στρατηγοί,στρατηγός
792,10969,ἀποκρίνασθε,ἀποκρίνω
793,10972,κάλλιστόν,καλός
794,10978,ἐγὼ,ἐγώ
795,11013,ἀποθάνοιεν,ἀποθνῄσκω
796,11017,παραδοίησαν,παραδίδωμι
797,11024,ἀλλʼ,ἀλλά
798,11025,ἐγώ,ἐγώ
799,11076,χαρίσωνται,
800,11080,Φαλῖνος,Φαλῖνος
801,11085,ἡγεῖται,ἡγέομαι
802,11103,ὑμᾶς,ὑμεῖς
803,11121,ὑμᾶς,ὑμεῖς
804,11122,δυνάμενος,δύναμαι
805,11126,οὐδʼ,οὐδέ
806,11130,δύναισθε,δύναμαι
807,11150,οὐδὲν,οὐδείς
808,11186,ἡμῖν,ἡμεῖς
809,11201,ἀκούσας,
810,11224,μέντοι,μέντοι
811,11239,ἄλλους,ἄλλος
812,11244,ὑπομαλακιζομένους,ὑπομαλακίζομαι
813,11256,γένοιντο,γίγνομαι
814,11270,ἐπʼ,ἐπί
815,11274,συγκαταστρέψαιντʼ,συγκαταστρέφω
816,11307,ἡμῖν,ἡμεῖς
817,11317,σε,σύ
818,11323,ἑόρακα,ὁράω
819,11332,σύ,σύ
820,11338,ἡμεῖς,ἡμεῖς
821,11342,σὺ,σύ
822,11351,σοι,σύ
823,11366,τι,τις
824,11376,σοι,σύ
825,11419,βουλόμενος,βούλομαι
826,11435,εἶεν,εἶἑν
827,11448,ἐγώ,ἐγώ
828,11455,μία,εἷς
829,11457,ὑμῖν,ὑμεῖς
830,11481,ὑμῖν,ὑμεῖς
831,11495,σὺ,σύ
832,11505,ἡμεῖς,ἡμεῖς
833,11550,ἀπαγγελοῦμεν,ἀπαγγέλλω
834,11555,ὑμῖν,ὑμεῖς
835,11563,ὑμῖν,ὑμεῖς
836,11566,εἴησαν,εἰμί
837,11568,προϊοῦσι,πρόειμι
838,11571,ἀπιοῦσι,
839,11590,ἀπαγγελῶ,ἀπαγγέλλω
840,11612,ταῦτά,οὗτος
841,11628,ἀπιοῦσι,
842,11631,προϊοῦσι,πρόειμι
843,11642,ἀπαγγελῶ,ἀπαγγέλλω
844,11654,ἀπιοῦσι,
845,11657,προϊοῦσι,πρόειμι
846,11663,ποιήσοι,ποιέω
847,11685,Μένων,Μένων
848,11711,ἀλλʼ,ἀλλά
849,11736,ἀλλʼ,ἀλλά
850,11743,ἥκωμεν,ἥκω
851,11756,ὑμῖν,ὑμεῖς
852,11757,οἴησθε,οἴομαι
853,11764,ποιήσοι,ποιέω
854,11781,ἐμοί,ἐγώ
855,11803,ἐγὼ,ἐγώ
856,11821,δυναίμεθα,δύναμαι
857,11828,ἡμεῖς,ἡμεῖς
858,11838,οἷόν,οἷος
859,11866,ἀπιόντας,
860,11891,ὑποζύγια,ὑποζύγιον
861,11897,ἕπεσθε,ἕπομαι
862,11899,ἡγουμένῳ,ἡγέομαι
863,11937,ἑλόμενοι,αἱρέω
864,11944,οἷα,οἷος
865,11968,τρεῖς,τρέω
866,11972,παρασάγγαι,παρασάγγης
867,11975,τριάκοντα,τριάκοντα
868,11980,πεντήκοντα,πεντήκοντα
869,11995,ἑξήκοντα,ἑξήκοντα
870,12015,τετταράκοντα,τεσσαράκοντα
871,12018,πεζῶν,πέζα
872,12019,Θρᾳκῶν,Θρᾷξ
873,12030,ἡγεῖτο,ἡγέομαι
874,12037,εἵποντο,ἕπομαι
875,12094,βάρβαροι,βάρβαρος
876,12097,ἡγήσεσθαι,ἡγέομαι
877,12121,βάρβαροι,βάρβαρος
878,12143,ὑμῖν,ὑμεῖς
879,12147,ἡμῖν,ἡμεῖς
880,12150,τίνα,τίς
881,12163,τινὰ,τις
882,12202,οὐδὲν,οὐδείς
883,12211,ἡμεῖς,ἡμεῖς
884,12230,ἡμῖν,ἡμεῖς
885,12252,τριῶν,τρεῖς
886,12253,ἡμερῶν,ἡμέρα
887,12255,ἀπόσχωμεν,ἀπέχω
888,12261,ἡμᾶς,ἡμεῖς
889,12286,σπανιεῖ,σπανίζω
890,12295,ἔγωγε,ἐγώ
891,12302,οὐδὲν,οὐδείς
892,12304,δυναμένη,δύναμαι
893,12328,λογιζόμενοι,λογίζομαι
894,12372,ʽἐτύγχανε,
895,12378,ἐτέτρωτὀ,
896,12394,σκοποὶ,σκοπός
897,12400,ἀλλʼ,ἀλλά
898,12449,μέντοι,μέντοι
899,12451,ἀπέκλινε,ἀποκλίνω
900,12459,εὐθύωρον,εὐθύωρος
901,12495,τινὶ,τις
902,12524,ἐγγύτατα,ἐγγύς
903,12543,ἔτʼ,ἔτης
904,12575,μέντοι,μέντοι
905,12599,Ἠλεῖον,Ἠλεῖος
906,12623,ἀφέντα,ἀφίημι
907,12645,κενὸς,κενός
908,12674,ὃ,ὁ
909,12761,μηδένα,μηδείς
910,12778,εὐειδεστάτους,εὐειδής
911,12786,ταὐτὰ,αὐτός
912,12900,ἄξουσιν,ἄγω
913,12913,σπένδοιτο,σπένδω
914,12917,ἀπιοῦσιν,
915,12976,κἀμοὶ,ἁμός
916,12983,ἀπαγγελῶ,ἀπαγγέλλω
917,12987,ἔστʼ,ἔστε
918,12994,ἡμῖν,ἡμεῖς
919,12999,οἶμαί,οἴμη
920,13001,μέντοι,μέντοι
921,13012,παρέσεσθαι,πάρειμι
922,13022,σπένδοιτο,σπένδω
923,13026,ἡγεῖσθαι,ἡγέομαι
924,13029,τἀπιτήδεια,ἐπιτήδειος
925,13034,ἡγοῦντο,ἡγέομαι
926,13037,μέντοι,μέντοι
927,13053,ὠπισθοφυλάκει,ὀπισθοφυλακέω
928,13057,τάφροις,τάφρος
929,13061,πλήρεσιν,πλήρης
930,13070,ἀλλʼ,ἀλλά
931,13116,τεταγμένων,τάσσω
932,13148,τριάκοντα,τριάκοντα
933,13163,πολὺ,πολύς
934,13179,ʽοὐ,
935,13186,ἄρδειν̓,
936,13241,βάλανοι,βάλανος
937,13259,ἀποκείμεναι,ἀπόκειμαι
938,13273,οὐδὲν,οὐδείς
939,13281,ἀπετίθεσαν,ἀποτίθημι
940,13300,πρῶτον,πρῶτος
941,13301,ἔφαγον,ἐσθίω
942,13323,κεφαλαλγές,κεφαλαλγής
943,13338,τρεῖς,τρέω
944,13355,τρεῖς,τρέω
945,13360,εἵποντο,ἕπομαι
946,13374,διʼ,διά
947,13378,ἐγώ,ἐγώ
948,13391,ὑμᾶς,ὑμεῖς
949,13408,ἐμοὶ,ἐγώ
950,13410,ὑμᾶς,ὑμεῖς
951,13420,μοι,ἐγώ
952,13442,μοι,ἐγώ
953,13466,τεταγμένων,τάσσω
954,13473,συνέμειξα,συμμείγνυμι
955,13490,βαρβάρους,βάρβαρος
956,13503,πιστότατοι,
957,13509,ὑπέσχετό,ὑπισχνέομαι
958,13510,μοι,ἐγώ
959,13511,βουλεύσεσθαι,βουλεύω
960,13515,με,ἐγώ
961,13516,ὑμᾶς,ὑμεῖς
962,13519,τίνος,τίς
963,13521,ἐστρατεύσατε,στρατεύω
964,13522,ἐπʼ,ἐπί
965,13527,ὑμῖν,ὑμεῖς
966,13537,δύνωμαι,δύναμαι
967,13539,ὑμῖν,ὑμεῖς
968,13560,συνήλθομεν,συνέρχομαι
969,13563,πολεμήσοντες,πολεμέω
970,13565,ἐπορευόμεθα,πορεύω
971,13577,σὺ,σύ
972,13582,ὑμᾶς,ὑμεῖς
973,13592,μέντοι,μέντοι
974,13595,ἑωρῶμεν,ὁράω
975,13602,θεοὺς,θεός
976,13613,ἡμᾶς,ἡμεῖς
977,13632,βουλοίμεθα,βούλομαι
978,13640,οὐδʼ,οὐδέ
979,13646,πορευοίμεθα,πορεύω
980,13653,ἡμᾶς,ἡμεῖς
981,13658,μέντοι,μέντοι
982,13666,μέντοι,μέντοι
983,13679,οὐχ,οὐ
984,13698,ἐγὼ,ἐγώ
985,13699,ἀπαγγελῶ,ἀπαγγέλλω
986,13702,ὑμῖν,ὑμεῖς
987,13711,ἐγὼ,ἐγώ
988,13719,ἡμεῖς,ἡμεῖς
989,13726,ὑστεραίαν,ὑστεραῖος
990,13764,στρατευσαμένους,στρατεύω
991,13773,ὑμῖν,ὑμεῖς
992,13777,ἡμῶν,ἡμεῖς
993,13782,ὑμῖν,ὑμεῖς
994,13799,πρίασθαι,πρίασθαι
995,13802,ὑμᾶς,ὑμεῖς
996,13818,πορεύσεσθαι,πορεύω
997,13823,σῖτα,σῖτος
998,13825,ποτὰ,ποτε
999,13837,ὠνουμένους,ὠνέομαι
1000,13884,διαπράξωμαι,διαπράσσω
1001,13892,ὑμᾶς,ὑμεῖς
1002,13906,περιέμενον,περιμένω
1003,13907,Τισσαφέρνην,Τισσαφέρνης
1004,13920,εἴκοσιν,εἴκοσι
1005,13944,παρεθάρρυνόν,παραθαρσύνω
1006,13962,μηδενὸς,μηδείς
1007,13964,παροιχομένων,παροίχομαι
1008,13968,γιγνομένων,γίγνομαι
1009,13969,ἔνδηλοι,ἔνδηλος
1010,14043,ἐπὰν,ἐπεί
1011,14051,οὐκ,οὐ
1012,14056,ἡμῖν,ἡμεῖς
1013,14086,ἡμεῖς,ἡμεῖς
1014,14089,ἐνικῶμεν,νικάω
1015,14098,ἀπήλθομεν,ἀπέρχομαι
1016,14107,ἐγὼ,ἐγώ
1017,14119,ἄπιμεν,
1018,14135,οὐδεὶς,οὐδείς
1019,14140,ἐπισιτιούμεθα,ἐπισιτίζομαι
1020,14145,ἡγησόμενος,ἡγέομαι
1021,14147,ἔσται,εἰμί
1022,14156,ἀφεστήξει,ἀφίστημι
1023,14161,οὐδεὶς,οὐδείς
1024,14162,λελείψεται,λείπω
1025,14170,ἡμῖν,ἡμεῖς
1026,14181,ἡμῖν,ἡμεῖς
1027,14193,ἀδύνατον,ἀδύνατος
1028,14202,μάχεσθαί,μάχομαι
1029,14208,ἡμῖν,ἡμεῖς
1030,14229,ἡττωμένων,ἡσσάομαι
1031,14231,οὐδένα,οὐδείς
1032,14232,οἷόν,οἷος
1033,14236,ἐγὼ,ἐγώ
1034,14256,τι,τις
1035,14264,θεοὺς,θεός
1036,14275,βαρβάροις,βάρβαρος
1037,14314,ἡγουμένου,ἡγέομαι
1038,14332,Ὀρόντᾳ,Ὀρόντης
1039,14355,παρασάγγην,παρασάγγης
1040,14375,ξυλιζόμενοι,ξυλίζομαι
1041,14397,τρεῖς,τρέω
1042,14414,πλίνθοις,πλίνθος
1043,14415,ὀπταῖς,ὀπτός
1044,14418,κειμέναις,κεῖμαι
1045,14433,παρασάγγαι,παρασάγγης
1046,14446,παρασάγγας,παρασάγγης
1047,14447,ὀκτώ,ὀκτώ
1048,14461,ἐζευγμένην,ζεύγνυμι
1049,14470,Τίγρητος,Τίγρης
1050,14473,κατετέτμηντο,κατατέμνω
1051,14478,τάφροι,τάφρος
1052,14495,μικροὶ,μικρός
1053,14496,ὀχετοί,ὀχετός
1054,14528,πεντεκαίδεκα,πεντεκαίδεκα
1055,14537,ἐγγὺς,ἐγγύς
1056,14543,δασέος,δασύς
1057,14549,βάρβαροι,βάρβαρος
1058,14563,ἔτυχον,τυγχάνω
1059,14565,περιπάτῳ,περίπατος
1060,14618,με,ἐγώ
1061,14627,ὑμῖν,ὑμεῖς
1062,14634,ὑμῖν,ὑμεῖς
1063,14639,βάρβαροι,βάρβαρος
1064,14648,παραδείσῳ,παράδεισος
1065,14655,Τίγρητος,Τίγρης
1066,14665,Τισσαφέρνης,Τισσαφέρνης
1067,14674,διαβῆτε,διαβαίνω
1068,14675,ἀλλʼ,ἀλλά
1069,14719,ἐπιθήσεσθαι,ἐπιτίθημι
1070,14757,ἡμεῖς,ἡμεῖς
1071,14758,σωθῶμεν,σῴζω
1072,14762,ἡμεῖς,ἡμεῖς
1073,14769,ἕξουσιν,ἔχω
1074,14772,φύγωσιν,φεύγω
1075,14780,οὐδεὶς,οὐδείς
1076,14783,λελυμένης,λύω
1077,14814,κῶμαι,κώμη
1078,14828,βάρβαροι,βάρβαρος
1079,14840,μείναιεν,μένω
1080,14871,ἐργασομένων,ἐργάζομαι
1081,14872,ἐνόντων,ἔνειμι
1082,14892,μέντοι,μέντοι
1083,14902,οὐδεὶς,οὐδείς
1084,14908,οὐδεὶς,οὐδείς
1085,14926,ἐζευγμένην,ζεύγνυμι
1086,14928,τριάκοντα,τριάκοντα
1087,14930,ἑπτὰ,ἑπτά
1088,14932,οἷόν,οἷος
1089,14947,ἐπιθήσεσθαι,ἐπιτίθημι
1090,14956,μέντοι,μέντοι
1091,14958,Γλοῦς,Γλοῦς
1092,14982,τέτταρας,τέσσαρες
1093,14983,παρασάγγας,παρασάγγης
1094,14984,εἴκοσιν,εἴκοσι
1095,14992,πλέθρου,πλέθρον
1096,15033,παρερχομένους,παρέρχομαι
1097,15041,ἡγεῖτο,ἡγέομαι
1098,15053,ὅσον,ὅσος
1099,15058,ἡγούμενον,ἡγέομαι
1100,15063,τοσοῦτον,τοσοῦτος
1101,15068,ὅλου,ὅλος
1102,15083,πάμπολυ,πάμπολυς
1103,15100,ἓξ,ἕξ
1104,15101,παρασάγγας,παρασάγγης
1105,15102,τριάκοντα,τριάκοντα
1106,15105,Παρυσάτιδος,Παρύσατις
1107,15114,Τισσαφέρνης,Τισσαφέρνης
1108,15116,ἐπεγγελῶν,ἐπεγγελάω
1109,15139,τέτταρας,τέσσαρες
1110,15140,παρασάγγας,παρασάγγης
1111,15141,εἴκοσι,εἴκοσι
1112,15146,ἀριστερᾷ,ἀριστερός
1113,15168,βάρβαροι,βάρβαρος
1114,15172,διφθερίναις,διφθέρινος
1115,15189,τεττάρων,τέσσαρες
1116,15196,τρεῖς,τρέω
1117,15234,ἐροῦντα,λέγω
1118,15255,ἐγώ,ἐγώ
1119,15262,ἡμῖν,ἡμεῖς
1120,15264,γεγενημένους,γίγνομαι
1121,15274,σέ,σός
1122,15279,ἡμᾶς,ἡμεῖς
1123,15281,ἡμεῖς,ἡμεῖς
1124,15292,σὲ,σός
1125,15294,πειρώμενον,πειράω
1126,15298,ἐγώ,ἐγώ
1127,15307,τοιοῦτον,τοιοῦτος
1128,15311,μοι,ἐγώ
1129,15314,σοι,σύ
1130,15319,δυναίμεθα,δύναμαι
1131,15320,ἐξέλοιμεν,ἐξαιρέω
1132,15343,βουλόμενοι,βούλομαι
1133,15354,βουλομένους,βούλομαι
1134,15355,τοιοῦτον,τοιοῦτος
1135,15356,οὐδέν,οὐδείς
1136,15369,σε,σύ
1137,15372,σὺ,σύ
1138,15374,οὐκ,οὐ
1139,15395,σύνοιδεν,σύνοιδα
1140,15400,ἐγὼ,ἐγώ
1141,15401,οὔποτʼ,οὔποτε
1142,15411,οὔτʼ,οὔτε
1143,15415,τάχους,τάχος
1144,15422,οὔτʼ,οὔτε
1145,15441,ὕποχα,ὕποχος
1146,15446,θεοὶ,θεός
1147,15461,παρʼ,παρά
1148,15463,ἡμεῖς,ἡμεῖς
1149,15467,κατεθέμεθα,κατατίθημι
1150,15471,ἀνθρωπίνων,ἀνθρώπινος
1151,15472,σὲ,σός
1152,15473,ἐγὼ,ἐγώ
1153,15480,ἡμῖν,ἡμεῖς
1154,15486,σοὶ,σός
1155,15509,σκότους,σκότος
1156,15543,σε,σύ
1157,15557,ἔφεδρον,ἔφεδρος
1158,15571,σέ,σός
1159,15580,ἐγὼ,ἐγώ
1160,15583,ἐπεθύμησά,ἐπιθυμέω
1161,15584,μοι,ἐγώ
1162,15625,σοὶ,σός
1163,15640,σοὶ,σός
1164,15655,σὲ,σός
1165,15656,βουλήσεσθαι,βούλομαι
1166,15658,ἡμῖν,ἡμεῖς
1167,15664,ὑμῖν,ὑμεῖς
1168,15666,λυπηροὺς,λυπηρός
1169,15677,ὑμῖν,ὑμεῖς
1170,15683,Πισίδας,Πισίδαι
1171,15704,Αἰγυπτίους,Αἰγύπτιος
1172,15709,ὑμᾶς,ὑμεῖς
1173,15711,τεθυμωμένους,θυμόω
1174,15717,συμμάχῳ,σύμμαχος
1175,15725,ἐμοὶ,ἐγώ
1176,15735,σὺ,σύ
1177,15738,βούλοιο,βούλομαι
1178,15754,ἀναστρέφοιο,ἀναστρέφω
1179,15774,σοὶ,σός
1180,15779,ἐμοὶ,ἐγώ
1181,15783,ἐνθυμουμένῳ,ἐνθυμέομαι
1182,15789,σὲ,σός
1183,15790,ἡμῖν,ἡμεῖς
1184,15794,ἥδιστʼ,ἡδύς
1185,15809,ἡμεῖς,ἡμεῖς
1186,15810,σοι,σύ
1187,15819,Τισσαφέρνης,Τισσαφέρνης
